Station,Date,Lat,Long,precip_mm,Tmin_C,Tmax_C
USC00415766,1/28/1904,33.23639,-96.64194,0,0,14.4
USC00415766,1/29/1904,33.23639,-96.64194,0,-7.2,8.9
USC00415766,1/30/1904,33.23639,-96.64194,0,-5,5
USC00415766,1/31/1904,33.23639,-96.64194,0,-1.1,11.7
USC00415766,2/1/1904,33.23639,-96.64194,0,0,10
USC00415766,2/2/1904,33.23639,-96.64194,0,1.7,15.6
USC00415766,2/3/1904,33.23639,-96.64194,0,0,22.2
USC00415766,2/4/1904,33.23639,-96.64194,0,6.7,15
USC00415766,2/5/1904,33.23639,-96.64194,32,14.4,20.6
USC00415766,2/6/1904,33.23639,-96.64194,6.4,8.9,22.2
USC00415766,2/7/1904,33.23639,-96.64194,0,4.4,22.2
USC00415766,2/8/1904,33.23639,-96.64194,0,6.1,23.3
USC00415766,2/9/1904,33.23639,-96.64194,0,-1.1,7.2
USC00415766,2/10/1904,33.23639,-96.64194,0,-2.2,7.8
USC00415766,2/11/1904,33.23639,-96.64194,0,-4.4,1.7
USC00415766,2/12/1904,33.23639,-96.64194,0,-1.1,5.6
USC00415766,2/13/1904,33.23639,-96.64194,0,1.1,17.2
USC00415766,2/14/1904,33.23639,-96.64194,0,1.1,15.6
USC00415766,2/15/1904,33.23639,-96.64194,0,1.1,15.6
USC00415766,2/16/1904,33.23639,-96.64194,0,10.6,16.7
USC00415766,2/17/1904,33.23639,-96.64194,1.5,6.1,21.1
USC00415766,2/18/1904,33.23639,-96.64194,0,5,17.2
USC00415766,2/19/1904,33.23639,-96.64194,0,3.9,15.6
USC00415766,2/20/1904,33.23639,-96.64194,5.6,-4.4,11.7
USC00415766,2/21/1904,33.23639,-96.64194,0,0.6,15
USC00415766,2/22/1904,33.23639,-96.64194,0,10.6,19.4
USC00415766,2/23/1904,33.23639,-96.64194,0,10.6,25.6
USC00415766,2/24/1904,33.23639,-96.64194,0,13.9,26.7
USC00415766,2/25/1904,33.23639,-96.64194,0,11.7,27.2
USC00415766,2/26/1904,33.23639,-96.64194,0,10,21.1
USC00415766,2/27/1904,33.23639,-96.64194,0,8.9,17.8
USC00415766,2/28/1904,33.23639,-96.64194,0,8.9,25.6
USC00415766,2/29/1904,33.23639,-96.64194,0,8.3,26.1
USC00415766,3/1/1904,33.23639,-96.64194,0,11.1,26.7
USC00415766,3/2/1904,33.23639,-96.64194,0,11.7,27.2
USC00415766,3/3/1904,33.23639,-96.64194,0,1.1,11.7
USC00415766,3/4/1904,33.23639,-96.64194,0,0,11.1
USC00415766,3/5/1904,33.23639,-96.64194,0,10,21.7
USC00415766,3/6/1904,33.23639,-96.64194,0,5,17.2
USC00415766,3/7/1904,33.23639,-96.64194,0,6.7,24.4
USC00415766,3/8/1904,33.23639,-96.64194,0,11.1,25
USC00415766,3/9/1904,33.23639,-96.64194,0,13.9,24.4
USC00415766,3/10/1904,33.23639,-96.64194,0,11.1,20
USC00415766,3/11/1904,33.23639,-96.64194,0,16.7,27.2
USC00415766,3/12/1904,33.23639,-96.64194,0,11.7,28.3
USC00415766,3/13/1904,33.23639,-96.64194,0,5.6,21.7
USC00415766,3/14/1904,33.23639,-96.64194,0,6.7,22.2
USC00415766,3/15/1904,33.23639,-96.64194,0,8.9,24.4
USC00415766,3/16/1904,33.23639,-96.64194,8.9,14.4,21.1
USC00415766,3/17/1904,33.23639,-96.64194,5.1,15.6,21.1
USC00415766,3/18/1904,33.23639,-96.64194,0,12.2,23.3
USC00415766,3/19/1904,33.23639,-96.64194,17,11.1,22.8
USC00415766,3/20/1904,33.23639,-96.64194,5.8,15,26.7
USC00415766,3/21/1904,33.23639,-96.64194,0,15.6,26.1
USC00415766,3/22/1904,33.23639,-96.64194,0,20,28.3
